Id,Label
1316,Butler University
1317,Fujian Polytechnic Normal University
1318,Yulin University
1319,Kayseri University
1320,Guangzhou Panyu Polytechnic
1321,Hosei University
1322,Kyoto Institute of Technology
1323,Rice University
1324,Istituto Italiano di Tecnologia - IIT
1325,King Faisal University
1326,Hebei GEO University
1327,Civil Aviation University of China
1328,University of Perugia
1329,Handan University
1330,Chemistry & Chemical Engineering Guangdong Laboratory
1331,Carleton University
1332,Nanjing Hydraulic Research Institute
1333,University of Erlangen Nuremberg
1334,Universidade Federal do ABC (UFABC)
1335,Baoji University of Arts & Sciences
1336,Hangzhou City University
1337,University of Applied Sciences & Arts Western Switzerland
1338,University of Geneva
1339,Ruhr University Bochum
1340,Basque Foundation for Science
1341,Lvliang University
1342,Obafemi Awolowo University
1343,University of Nottingham Ningbo China
1344,Liverpool John Moores University
1345,Zuse Institute Berlin
1346,Khwaja Fareed University of Engineering & Information Technology Pakistan
1347,China Conservatory of Music
1348,Rajagiri Business School (RBS)
1349,University of Mississippi
1350,Universite de Rennes
1351,CNRS - Institute for Engineering & Systems Sciences (INSIS)
1352,Daegu University
1353,Maastricht University
1354,Northumbria University
1355,Ulm University
1356,Afyon Kocatepe University
1357,Hunan University of Technology & Business
1358,Central South University of Forestry & Technology
1359,University of Copenhagen
1360,Shanghai Artificial Intelligence Laboratory
1361,Universidade Federal do Rio Grande do Sul
1362,Universitat de les Illes Balears
1363,University of South Australia
1364,Guangzhou College of Commerce
1365,Hubei University of Medicine
1366,Chengdu Technological University
1367,Ulster University
1368,University Town of Shenzhen
1369,Changzhou Institute of Technology
1370,Jilin Engineering Normal University
1371,Jagiellonian University
1372,Linkoping University
1373,Brock University
1374,Suzhou Institute of Biomedical Engineering & Technology CAS
1375,UK Research & Innovation (UKRI)
1376,Engineering & Physical Sciences Research Council (EPSRC)
1377,China National Offshore Oil Corporation (CNOOC)
1378,University of Warsaw
1379,Dalian University
1380,Sharif University of Technology
1381,Universiti Malaya
1382,Changchun University of Technology
1383,California State University San Bernardino
1384,Panjab University
1385,UGC DAE Consortium for Scientific Research
1386,Leeds Beckett University
1387,Anyang Normal University
1388,Shanghai Institutes for Biological Sciences CAS
1389,Tata Institute of Fundamental Research (TIFR)
1390,Toyo University
1391,Virginia Polytechnic Institute & State University
1392,National Institute of Technology (NIT System)
1393,Dr B R Ambedkar National Institute of Technology Jalandhar
1394,Zhaoqing University
1395,Fifth Medical Center of Chinese PLA General Hospital
1396,Western Michigan University
1397,University of Yazd
1398,Chia Nan University of Pharmacy & Science
1399,Shanghai Astronomical Observatory CAS
1400,Kyungnam University
1401,Universite de Toulouse
1402,Research Center Julich
1403,Zhejiang Wanli University
1404,Shandong Institute of Petroleum & Chemical Technology
1405,High Energy Accelerator Research Organization (KEK)
1406,Nguyen Tat Thanh University (NTTU)
1407,Tokai University
1408,Duke Kunshan University
1409,State Power Investment Corporation
1410,University of Tartu
1411,Wenzhou Medical University
1412,Qingdao Agricultural University
1413,Chinese Culture University
1414,Henan Institute of Science & Technology
1415,Universite Paris Saclay
1416,UDICE-French Research Universities
1417,A.V. Luikov Heat & Mass Transfer Institute of the National Academy of Sciences of Belarus
1418,University of Portsmouth
1419,University of Taipei
1420,Harbin University of Commerce
1421,National Institute of Education (NIE) Singapore
1422,Universidad Politecnica Salesiana
1423,Kagoshima University
1424,Bengbu Medical College
1425,Aerospace Corporation - USA
1426,Luoyang Normal University
1427,Virginia Commonwealth University
1428,Ministry of Transport of the People's Republic of China
1429,Hubei University of Automotive Technology
1430,University of Kaiserslautern
1431,University of Helsinki
1432,Ural State University of Railway Transport
1433,Institut Laue-Langevin (ILL)
1434,Universite de Caen Normandie
1435,HSE University (National Research University Higher School of Economics)
1436,Russian University of Transport
1437,Xiamen Medical College
1438,Hebei Normal University of Science & Technology
1439,Japan Science & Technology Agency (JST)
1440,Embry-Riddle Aeronautical University
1441,Dortmund University of Technology
1442,Hunan City University
1443,Dalian Medical University
1444,Kwangwoon University
1445,China Tobacco Yunnan Industrial Co Ltd
1446,Xinjiang Normal University
1447,Chengdu Normal University
1448,London South Bank University
1449,Chung Ang University
1450,Hunan University Of Humanities Science & Technology
1451,National Institutes for Quantum Science & Technology
1452,Free University of Berlin
1453,Technische Universitat Chemnitz
1454,China Southern Power Grid
1455,Birla Institute of Technology & Science Pilani (BITS Pilani)
1456,National Measurement Institute Australia - NMI
1457,Military Technical College
1458,Neijiang Normal University
1459,Liaoning Technical University
1460,Lanzhou Institute of Chemical Physics CAS
1461,Jiangxi Normal University
1462,Pohang University of Science & Technology (POSTECH)
1463,Universidade Federal de Minas Gerais
1464,University of Notre Dame Australia
1465,Aberystwyth University
1466,Universidad de Valladolid
1467,Guangdong Medical University
1468,National Taipei University
1469,Zunyi Normal University
1470,Technical University Kosice
1471,Shenzhen International Quantum Academy
1472,Southwest Minzu University
1473,Pingdingshan University
1474,University of Latvia
1475,Shandong Womens University
1476,CIMAT - Centro de Investigacion en Matematicas
1477,James Cook University
1478,Tianjin Institute of Industrial Biotechnology CAS
1479,Goa Institute of Management
1480,Istanbul Medeniyet University
1481,National Tsing Hua University
1482,Aselsan
1483,Ho Chi Minh City University of Food Industry
1484,Ton Duc Thang University
1485,Naval Medical University
1486,Shanghai Normal University
1487,Beihua University
1488,China Three Gorges Corporation
1489,Robert Gordon University
1490,Guangdong Academy of Medical Sciences & Guangdong General Hospital
1491,Stowers Institute for Medical Research
1492,Bulgarian Academy of Sciences
1493,Shanghai Institute of Applied Physics CAS
1494,University Ha'il
1495,Institute of Agricultural Resources & Regional Planning CAAS
1496,Middlesex University
1497,China United Network Communications Limited
1498,Texas A&M University Commerce
1499,Universite de Tunis
1500,Hokkaido University
1501,University of Jyvaskyla
1502,Indian Institute of Science Education & Research (IISER) - Kolkata
1503,South Ural State University
1504,Universiti Teknologi MARA
1505,University of Johannesburg
1506,Changchun Institute of Optics Fine Mechanics & Physics CAS
1507,George Washington University
1508,Qamcom Research & Technology
1509,Chongqing Institute of Green & Intelligent Technology CAS
1510,Shiraz University
1511,Assiut University
1512,Shanghai Institute of Microsystem & Information Technology CAS
1513,Fujian Medical University
1514,Gachon University
1515,IMEC
1516,Institute of Materia Medica - CAMS
1517,Santa Clara University
1518,Universite Paris Cite
1519,Australian Nuclear Science & Technology Organisation
1520,Hannover Medical School
1521,Charles University Prague
1522,University of Tennessee Health Science Center
1523,Guangxi Medical University
1524,University of Newcastle
1525,Eotvos Lorand University
1526,Institute of Electronics CAS
1527,National Resource Center for Chinese Materia Medica CACMS
1528,Universidad de Especialidades Espiritu Santo
1529,Indiana University System
1530,Indiana University-Purdue University Indianapolis
1531,Vilnius University
1532,Istanbul Gelisim University
1533,Bharath Institute of Higher Education & Research
1534,Wuchang University of Technology
1535,Ball State University
1536,San Francisco State University
1537,BYD
1538,Kingfa Sci. & Tech.
1539,State Key Laboratory of Quantum Optics & Quantum Optics Devices
1540,Abdul Wali Khan University
1541,Zhengzhou Tobacco Research Institute of CNTC
1542,Shandong Institute of Commerce & Technology
1543,A*STAR - Institute of High Performance Computing (IHPC)
1544,Minhaj University
1545,University of Debrecen
1546,Jacobs University
1547,University of Science & Technology Bannu
1548,University of Dubai
1549,Ataturk University
1550,Novosibirsk State University Of Architecture & Civil Engineering
1551,Khristianovich Institute of Theoretical & Applied Mechanics SB RAS
1552,University of North Carolina Chapel Hill
1553,Helwan University
1554,Autonomous University of Madrid
1555,Taif University
1556,IVL Swedish Environmental Research Institute
1557,Xinjiang University of Finance & Economics
1558,IPAG Business School
1559,Nationwide Childrens Hospital
1560,University of Canberra
1561,Northeast Agricultural University - China
1562,University of South Florida
1563,National Institute of Technology Calicut
1564,Songshan Lake Materials Laboratory
1565,Annamalai University
1566,Singapore University of Social Sciences (SUSS)
1567,Universite de Lille
1568,Jadavpur University
1569,DIW Berlin - Deutsches Institut fur Wirtschaftsforschung
1570,Chungbuk National University
1571,Changchun Institute of Applied Chemistry CAS
1572,Communaute Universite Grenoble Alpes
1573,Universite Grenoble Alpes (UGA)
1574,Beni Suef University
1575,CGIAR
1576,International Food Policy Research Institute (IFPRI)
1577,Memorial Sloan Kettering Cancer Center
1578,Fayetteville State University
1579,Ulsan National Institute of Science & Technology (UNIST)
1580,CNRS - National Institute for Mathematical Sciences (INSMI)
1581,University of Milano-Bicocca
1582,Texas Christian University
1583,Universite de Franche-Comte
1584,Nordic Institute for Theoretical Physics
1585,University of Konstanz
1586,Mahidol University
1587,Japan Aerospace Exploration Agency (JAXA)
1588,Universite de Monastir
1589,University of Brighton
1590,IMDEA Nanociencia
1591,Dongfeng Motor
1592,Ningbo University of Finance & Economics
1593,Deutsches Elektronen-Synchrotron (DESY)
1594,Universidad de Extremadura
1595,King's College London
1596,Lawrence Livermore National Laboratory
1597,Universidad de Santiago de Chile
1598,University of Wurzburg
1599,Paul Scherrer Institute
1600,Institute for Integrative Nanosciences (IIN)
1601,Leibniz Institute for Solid State & Materials Research Dresden
1602,Dakota State University
1603,Fu Wai Hospital - CAMS
1604,Institute of Basic Medical Sciences - CAMS
1605,Guangzhou Medical University
1606,State Key Laboratory of Respiratory Disease
1607,University of Puerto Rico Mayaguez
1608,University of Puerto Rico
1609,Indiana University Bloomington
1610,Institute of Strength Physics & Materials Science Siberian Branch of the RAS
1611,Siberian State Medical University
1612,Ji Hua Laboratory
1613,Mount Allison University
1614,Agriculture Information Institute CAAS
1615,National Science Library CAS
1616,James Madison University
1617,Ohio University
1618,Johannes Gutenberg University of Mainz
1619,Universiti Teknologi Malaysia
1620,Qingdao Institute of Bioenergy & Bioprocess Technology CAS
1621,Geoscience Australia
1622,Hubei University of Chinese Medicine
1623,Weifang Medical University
1624,Henan University of Animal Husbandry & Economy
1625,King Mongkuts Institute of Technology Ladkrabang
1626,Taipei Medical University
1627,Heilongjiang University of Science & Technology
1628,Yeshiva University
1629,University of Hawaii Manoa
1630,University of Hawaii System
1631,Sorbonne Universite
1632,AT&T
1633,University of Wyoming
1634,Yili Normal University
1635,Osaka Metropolitan University
1636,Institute of Theoretical Physics CAS
1637,University of Maryland Center for Environmental Science
1638,STFC Daresbury Laboratory
1639,Far Eastern Federal University
1640,Georgia College & State University
1641,Universite de Tours
1642,Leiden University - Excl LUMC
1643,Leiden University
1644,Jawaharlal Nehru University New Delhi
1645,Umm Al Qura University
1646,Institute of Geology & Geophysics CAS
1647,Pontificia Universidad Catolica de Chile
1648,University of Barcelona
1649,UCSI University
1650,Quanzhou Normal University
1651,A*STAR - Institute of Molecular & Cell Biology (IMCB)
1652,Suan Sunandha Rajabhat University
1653,Niccolo Cusano Online University
1654,Indian Institute of Technology System (IIT System)
1655,Indian Institute of Technology (IIT) - Bombay
1656,Karlsruhe Institute of Technology
1657,Punjabi University
1658,CSIC - Instituto de Optica (Daza de Valdes)
1659,Consejo Superior de Investigaciones Cientificas (CSIC)
1660,Atma Ram Sanatan Dharma College
1661,Guangzhou University of Chinese Medicine
1662,University of Quebec Trois Rivieres
1663,Shenzhen Institute of Artificial Intelligence & Robotics for Society
1664,National Skin Centre
1665,Future University in Egypt
1666,University of Maryland Baltimore County
1667,North Dakota State University Fargo
1668,Salesforce
1669,Shanghai Art & Design Academy
1670,Institute of Chemistry of New Materials of the National Academy of Sciences of Belarus
1671,University of Nevada Las Vegas
1672,Henan Agricultural University
1673,Universite Toulouse III - Paul Sabatier
1674,Mayo Clinic
1675,Feinberg School of Medicine
1676,Duy Tan University
1677,Western Washington University
1678,Wang Jing Hospital CACMS
1679,Beijing Institute of Nanoenergy & Nanosystems CAS
1680,Chifeng University
1681,University of Greenwich
1682,Florida Institute of Technology
1683,Cisco Systems Inc
1684,Universidad Politecnica de Cartagena
1685,Shanghai Electric
1686,University of Bedfordshire
1687,Brandenburg University of Technology Cottbus
1688,Siemens AG
1689,Massey University
1690,Indian Institute of Management Lucknow
1691,Indian Institute of Management (IIM System)
1692,Cairo University
1693,Texas A&M International University
1694,Florida Atlantic University
1695,Zhangjiakou University
1696,University of California Santa Barbara
1697,Wuxi University
1698,Memorial University Newfoundland
1699,Wuxi Wio Technology Co. Limited
1700,University of Alaska Fairbanks
1701,University of Alaska System
1702,Indian Institute of Technology (IIT) - Kharagpur
1703,University of Toledo
1704,Kettering University
1705,CNRS - Institute for Humanities & Social Sciences (INSHS)
1706,IESEG School of Management
1707,Merck & Company
1708,Universiti Malaysia Pahang
1709,Guangzhou Institute of Geochemistry CAS
1710,Fritz Haber Institute of the Max Planck Society
1711,Fort Wayne Metals Research Products Corp.
1712,Xi'an University of Finance & Economics
1713,Al-Yamamah University
1714,National Institute of Information & Communications Technology (NICT) - Japan
1715,Colorado School of Mines
1716,Softwarepark Hagenberg
1717,Institute of Apicultural Research CAAS
1718,Nottingham Trent University
1719,Razuvaev Institute of Organometallic Chemistry
1720,Leipzig University
1721,Pazhou Lab
1722,Howard Hughes Medical Institute
1723,Karadeniz Technical University
1724,A*STAR - Bioinformatics Institute (BII)
1725,State Key Lab Oncology South China
1726,University Massachusetts Dartmouth
1727,Nanjing Institute of Astronomical Optics & Technology NAOC CAS
1728,Purple Mountain Observatory CAS
1729,VITO
1730,Shanghai University of Electric Power
1731,Erasmus University Rotterdam - Excl Erasmus MC
1732,Erasmus University Rotterdam
1733,Shenzhen Children's Hospital
1734,Abu Dhabi University
1735,Anhui Institute of Optics & Fine Mechanics (AIOFM) CAS
1736,Tan Tock Seng Hospital
1737,Universite Clermont Auvergne (UCA)
1738,Mesnac
1739,Shanghai Lixin University of Accounting & Finance
1740,Mechanical Engineering Research Institute of the Russian Academy of Sciences
1741,Nippon Veterinary & Life Science University
1742,Nokia Corporation
1743,Hong Kong University of Science & Technology (Guangzhou)
1744,Jimei University
1745,Soongsil University
1746,Sichuan Agricultural University
1747,Shanghai Institute of Organic Chemistry CAS
1748,Wonkwang University
1749,US Army Research Laboratory (ARL)
1750,United States Department of Defense
1751,United States Army
1752,US Army Research Development & Engineering Command (RDECOM)
1753,Institute of Mountain Hazards & Environment CAS
1754,Union College
1755,Taiyuan University
1756,Anadolu University
1757,TJU-NUS Joint Institute
1758,Mohamed Bin Zayed University of Artificial Intelligence
1759,First Institute of Oceanography (FIO)
1760,Yuan Ze University
1761,Asia Pacific University of Technology & Innovation
1762,American University of Middle East
1763,KIMEP University
1764,Universidade de Vigo
1765,University of L'Aquila
1766,Utah System of Higher Education
1767,Utah State University
1768,Edinburgh College of Art
1769,University of Maryland Baltimore
1770,Texas Tech University
1771,Texas Tech University System
1772,China Three Gorges University
1773,Universitat de Girona
1774,National Physical Laboratory - UK
1775,Hunter College (CUNY)
1776,Kunsan National University
1777,Kansai University
1778,Edith Cowan University
1779,Lucknow University
1780,Federation University Australia
1781,University of Palermo
1782,University of Wolverhampton
1783,University of the Free State
1784,IMDEA Software Institute
1785,Universitatsklinikum des Saarlandes
1786,Leonardo
1787,NingboTech University
1788,Uppsala University
1789,Istituto Nazionale di Ottica (INO-CNR)
1790,University of Brescia
1791,Murray State University
1792,Beloit College
1793,Danish Hydraulic Institute (DHI)
1794,Pakistan Institute of Development Economics
1795,University of Central Punjab
1796,Texas A&M University Corpus Christi
1797,Gwangju Institute of Science & Technology (GIST)
1798,Ahi Evran University
1799,Don State Technical University
1800,Pai Chai University
1801,Central University of Technology
1802,Mudanjiang Medical University
1803,University of Augsburg
1804,Zhejiang University of Science & Technology
1805,New York State Psychiatry Institute
1806,University of Oregon
1807,Universiti Malaysia Kelantan
1808,United Arab Emirates University
1809,East Carolina University
1810,CAS Center for Excellence in Quantum Information & Quantum Physics
1811,Barts Health NHS Trust
1812,Royal London Hospital
1813,Gadjah Mada University
1814,Guiyang Institute of Geochemistry CAS
1815,University of Bremen
1816,International Digital Economy Academy
1817,National Applied Research Laboratories - Taiwan
1818,Bidhan Chandra Agricultural University
1819,Kookmin University
1820,Nara Institute of Science & Technology
1821,Ruprecht Karls University Heidelberg
1822,Joint BioEnergy Institute - JBEI
1823,University of South Africa
1824,Hebei Chemical & Pharmaceutical College
1825,Shanghai Dianji University
1826,Universite de Poitiers
1827,Rolls-Royce Holding Group
1828,Miami University
1829,Binzhou University
1830,Riga Technical University
1831,University of Hradec Kralove
1832,Shanghai University of Political Science & Law
1833,University of Tsukuba
1834,Seikei University
1835,Japan Synchrotron Radiation Research Institute
1836,University of Dhaka
1837,Lagos State University
1838,Academia Sinica - Taiwan
1839,University of Haifa
1840,Aristotle University of Thessaloniki
1841,Ecole Nationale de l'Aviation Civile (ENAC)
1842,Universite Federale Toulouse Midi-Pyrenees (ComUE)
1843,State Marine Technical University
1844,Universita della Campania Vanvitelli
1845,Chinese Academy of Geological Sciences
1846,Nagasaki University
1847,Mody University of Science & Technology
1848,Shandong Jianzhu University
1849,Hang Seng University of Hong Kong
1850,University of Passau
1851,Universidad Antonio de Nebrija
1852,National Institute of Biological Sciences Beijing
1853,Southern Marine Science & Engineering Guangdong Laboratory
1854,Universita della Svizzera Italiana
1855,Kaiser Permanente
1856,Xinxiang Medical University
1857,Muroran Institute of Technology
1858,Institute of Urban Environment CAS
1859,Karakoram International University
1860,Shenzhen Institute of Information Technology
1861,CSIC - Centro de Investigacion y Desarrollo Pascual Vila (CID-CSIC)
1862,CSIC - Instituto de Quimica Avanzada de Cataluna (IQAC)
1863,Nanjing Audit University
1864,Yeungnam University
1865,Tulane University
1866,Nikola Vaptsarov Naval Academy
1867,University of Tasmania
1868,Gaziantep University
1869,Hongik University
1870,University of Miami
1871,Universidad de Cadiz
1872,E-ON
1873,University Centre Svalbard (UNIS)
1874,University of Teesside
1875,Institute for Scintillation Materials of the National Academy of Sciences of Ukraine
1876,National Academy of Sciences Ukraine
1877,B.I. Stepanov Institute of Physics of the National Academy of Sciences of Belarus
1878,Millersville University of Pennsylvania
1879,Xinjiang Institute of Engineering
1880,Chang Gung Memorial Hospital
1881,Nanhua University
1882,Soonchunhyang University
1883,Youjiang Medical University for Nationalities
1884,Brno University of Technology
1885,Chung Hua University
1886,University of North Carolina School of Medicine
1887,Panasonic
1888,Shanghai Advanced Research Institute CAS
1889,Zhangjiang Laboratory
1890,Kwame Nkrumah University Science & Technology
1891,Innopolis University
1892,University of Illinois Chicago Hospital
1893,University of Illinois Chicago
1894,Chungnam National University
1895,Thermal Power Research Institute Co Ltd
1896,Changchun Institute Technology
1897,University of West Scotland
1898,Prince Sattam Bin Abdulaziz University
1899,North Sichuan Medical University
1900,Razi University
1901,University of Kurdistan
1902,INRAE
1903,Universitat Politecnica de Valencia
1904,University of Lausanne
1905,European University Cyprus
1906,Shaqra University
1907,Universite de Sfax
1908,Dankook University
1909,Inner Mongolia University of Finance & Economics
1910,Namseoul University
1911,German-Jordanian University
1912,Fraunhofer Gesellschaft
1913,University of Missouri Saint Louis
1914,University Moratuwa
1915,Gonzaga University
1916,Universidad Rey Juan Carlos
1917,Shanghai International Studies University
1918,Sakarya University of Applied Science
1919,China Europe International Business School
1920,Leiden University Medical Center (LUMC)
1921,L.N. Gumilyov Eurasian National University
1922,Narxoz University
1923,Shanghai Business School
1924,Estonian University of Life Sciences
1925,Los Alamos National Laboratory
1926,Orebro University
1927,University of Burdwan
1928,Mapua University
1929,Charles Darwin University
1930,Fiji National University (FNU)
1931,National Institute for Materials Science
1932,University of Health & Rehabilitation Sciences
1933,Hunan Agricultural University
1934,Asia University Taiwan
1935,National Formosa University
1936,Shenzhen Bay Laboratory
1937,Institute of Zoology CAS
1938,Thermo Fisher Scientific
1939,Hong Kong Metropolitan University
1940,Rutgers State University Camden
1941,Taras Shevchenko National University Kiev
1942,Ministry of Education & Science of Ukraine
1943,Chuiko Institute of Surface Chemistry of NASU
1944,Instituto Politecnico Nacional - Mexico
1945,Curtin University Malaysia
1946,Hubei Engineering University
1947,Universite Cote d'Azur
1948,Nvidia Corporation
1949,Suzhou Laboratory
1950,Economic Research Institute ASEAN & East Asia
1951,China Electronics Corporation
1952,Universidad Francisco de Vitoria
1953,University of Hertfordshire
1954,Hannam University
1955,University of Dayton
1956,University of Boras
1957,Atilim University
1958,Okan University
1959,Thales Group
1960,Harvard Medical School
1961,University of California Santa Cruz
1962,Institut National Polytechnique de Grenoble
1963,University of Kitakyushu
1964,Institut National de la Sante et de la Recherche Medicale (Inserm)
1965,Universite Claude Bernard Lyon 1
1966,UK Centre for Ecology & Hydrology (UKCEH)
1967,Guizhou Education University
1968,Wake Forest University
1969,National Sun Yat Sen University
1970,Brigham & Women's Hospital
1971,VTT Technical Research Center Finland
1972,Yangtze River Water Resources Protection Bureau
1973,Naval Research Laboratory
1974,United States Navy
1975,Tokyo University of Technology
1976,Wuhan Institute of Physics & Mathematics CAS
1977,Universite Constantine
1978,Ecole Normale Superieure de Constantine
1979,Moi University
1980,Suzhou Vocational University
1981,Lithuanian Energy Institute
1982,Universidad de Malaga
1983,Beirut Arab University
1984,University of Texas Southwestern Medical Center Dallas
1985,University of Massachusetts Lowell
1986,Shenyang University of Chemical Technology
1987,University of Louisiana Lafayette
1988,Hindustan Institute of Technology & Science
1989,Vellore Institute of Technology (VIT)
1990,VIT Bhopal University
1991,VIT Chennai
1992,Institut Catholique d'Arts et Metiers de Toulouse
1993,Nisantasi University
1994,California State University Los Angeles
1995,Kent State University
1996,Kent State University Kent
1997,Kent State University Salem
1998,Wuhan Institute of Rock & Soil Mechanics CAS
1999,Vanderbilt University
2000,Universite Polytechnique Hauts-de-France
2001,Nantong University
2002,Ural Federal University
2003,Ufa Institute of Chemistry
2004,Guangzhou Institute of Energy Conversion CAS
2005,Universite de Reims Champagne-Ardenne
2006,NIH National Institute of Mental Health (NIMH)
2007,Japan Society for the Promotion of Science
2008,Singapore Institute of Technology
2009,Brookhaven National Laboratory
2010,Topchiev Institute of Petrochemical Synthesis RAS
2011,Universitat d'Alacant
2012,University of Alabama System
2013,University of Alabama Birmingham
2014,Mersin University
2015,Koc University
2016,International Black Sea University
2017,NIH National Heart Lung & Blood Institute (NHLBI)
2018,Institute of Food Science & Technology CAAS
2019,Institute of Genetics & Developmental Biology CAS
2020,PCSIR Laboratories Complex
2021,Great Wall Motors
2022,Lehigh University
2023,Universite de Mascara
2024,Fujian Jiangxia University
2025,Michigan Technological University
2026,Indian Institute of Technology (IIT) - Mandi
2027,Hanoi University of Science & Technology (HUST)
2028,University of Potsdam
2029,Louisiana State University Health Sciences Center at Shreveport
2030,NIH National Institute on Aging (NIA)
2031,NIH National Institute on Drug Abuse (NIDA)
2032,POLYMAT
2033,University of North Carolina Wilmington
2034,National Taiwan University of Science & Technology
2035,Aramco Services Company (ASC)
2036,Babol Noshirvani University of Technology
2037,Veer Surendra Sai University of Technology
2038,Taizhou University
2039,University Hospital Leuven
2040,Galgotias University
2041,Shanmugha Arts Science Technology & Research Academy (SASTRA)
2042,Universite PSL
2043,Observatoire de Paris
2044,Babes Bolyai University from Cluj
2045,Charite Universitatsmedizin Berlin
2046,Humboldt University of Berlin
2047,Idaho State University
2048,Eastern Mediterranean University
2049,Leshan Normal University
2050,National & Kapodistrian University of Athens
2051,National Institute of Technology Puducherry
2052,Universite de Bretagne Occidentale
2053,IMT Atlantique
2054,Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET)
2055,National University of the Littoral
2056,Nirma University
2057,University of Nigeria
2058,University of Nebraska Omaha
2059,University of Luxembourg
2060,Anyang Institute of Technology
2061,Istituto Nazionale di Fisica Nucleare (INFN)
2062,Second People's Hospital of Shenzhen
2063,Institute of Metal Physics UB RAS
2064,Wuhan Polytechnic University
2065,Yingkou Institute of Technology
2066,Lincoln University College
2067,Urmia University
2068,Southwest Medical University
2069,Northern Illinois University
2070,California State University Northridge
2071,Chongqing Medical University
2072,Anhui Jianzhu University
2073,Amirkabir University of Technology
2074,Xinjiang Institute of Ecology & Geography CAS
2075,Tufts Medical Center
2076,Universidade de Lisboa
2077,Universidad Autonoma de Chile
2078,Universidad Andres Bello
2079,Boise State University
2080,Nazarbayev University
2081,Shenzhen Luohu Hospital Group Luohu People's Hospital
2082,University of Plymouth
2083,Yasar University
2084,O.P. Jindal Global University
2085,Jiangxi Academy of Agricultural Sciences
2086,Institute of Soil Science CAS
2087,University of Trieste
2088,UT Institute of Agriculture
2089,State University of New York (SUNY) - Oswego
2090,Hubei Minzu University
2091,Qatar Foundation (QF)
2092,Texas A&M University Qatar
2093,Wuxi Institute of Technology
2094,Rzeszow University of Technology
2095,Al Akhawayn University
2096,International Iberian Nanotechnology Laboratory
2097,Beijing Municipal Commission of Education
2098,SRM Institute of Science & Technology Chennai
2099,University of Akron
2100,Symbiosis Centre for Management Studies Pune
2101,Symbiosis International University
2102,Murdoch University
2103,Northeast Institute of Geography & Agroecology CAS
2104,San Diego State University
2105,Shenyang Institute of Applied Ecology CAS
2106,Hamburg University of Technology
2107,Universiti Malaysia Terengganu
2108,Hebrew University of Jerusalem
2109,Boston College
2110,SLAC National Accelerator Laboratory
2111,Universite de Technologie de Belfort-Montbeliard (UTBM)
2112,African University of Science & Technology
2113,CSIC - Instituto de Catalisis y Petroleoquimica (ICP)
2114,Amity University Noida
2115,University of La Verne
2116,King Mongkuts University of Technology North Bangkok
2117,East China University Political Science & Law
2118,Hubei Polytechnic University
2119,Tshwane University of Technology
2120,Shandong College of Traditional Chinese Medicine
2121,Istituto Superconduttori Materiali e Dispositivi Innovativi (SPIN-CNR)
2122,McLean Hospital
2123,Universidade do Porto
2124,Royal National Orthopaedic Hospital NHS Trust
2125,University of Mysore
2126,State Key Laboratory of Catalysis CAS
2127,Solent University
2128,Norwegian Institute of Bioeconomy Research
2129,Universidad Autonoma Metropolitana - Mexico
2130,Indian Institute of Technology (IIT) - Guwahati
2131,Beijing Film Academy
2132,University of California San Francisco
2133,Universite de Bordeaux
2134,Anhui Agricultural University
2135,Fordham University
2136,State Key Laboratory of Transient Optics & Photonics
2137,Zunyi Medical University
2138,Nokia Bell Labs
2139,University of Essex
2140,American University Cairo
2141,Institute of Psychology CAS
2142,International Institute for Applied Systems Analysis (IIASA)
2143,Buffalo State College
2144,Universite Paul-Valery
2145,Universite Perpignan Via Domitia
2146,University of Cyprus
2147,Chimie ParisTech
2148,University Djillali Liabes Sidi Bel Abbes
2149,China Medical University Hospital - Taiwan
2150,Universidade Federal de Juiz de Fora
2151,Intel Corporation
2152,Qualcomm
2153,Tianshui Normal University
2154,Hunan Institute of Science & Technology
2155,Saitama Institute Technology
2156,Kangwon National University
2157,Technology Innovation Institute
2158,National Chin-Yi University of Technology
2159,Tunghai University
2160,Khulna University
2161,Islamic University
2162,Universite de Rouen Normandie
2163,Budapest Business School
2164,Konya Technical University
2165,University of Hyderabad
2166,Ritsumeikan Asia Pacific University
2167,Mustafa Kemal University
2168,University of Split
2169,University of Bolton
2170,Erciyes University
2171,Shenzhen Research Institute The Hong Kong University of Science & Technology
2172,SKEMA Business School
2173,University of Saint Joseph (Macao)
2174,AgroParisTech
2175,Jingchu University of Technology
2176,Universidade Federal de Mato Grosso do Sul
2177,Anna University Chennai
2178,Easwari Engineering College
2179,Anna University
2180,Vietnam National University Hochiminh City
2181,Council for Scientific & Industrial Research (CSIR) - South Africa
2182,Cag University - Turkey
2183,University of Freiburg
2184,Slovenian Academy of Sciences & Arts (SASA)
2185,Jozef Stefan Institute
2186,NIH National Institute of Biomedical Imaging & Bioengineering (NIBIB)
2187,City University London
2188,Bundeswehr University Munich
2189,Heinrich Heine University Dusseldorf
2190,University of Milan
2191,Anqing Normal University
2192,Synopsys Inc
2193,Facebook Inc
2194,Cleveland State University
2195,University of Phayao
2196,South Valley University Egypt
2197,Macao Polytechnic University
2198,Istituto di Fotonica e Nanotecnologie (IFN-CNR)
2199,Nanjing Forest Police College
2200,Public Authority for Applied Education & Training (PAAET) - Kuwait
2201,Institute of Modern Physics CAS
2202,Geely
2203,Universite Paris-Dauphine
